ID,TYPE,COLUMN,ROW,LIFESPAN,GREENHOUSE_ID 
6012,Lettuce,11,2,12,30
6013,Lettuce,0,3,12,30
6014,Lettuce,1,3,12,30
6015,Lettuce,2,3,12,30
6016,Lettuce,3,3,12,30
6017,Lettuce,4,3,12,30
6018,Lettuce,5,3,12,30
6019,Lettuce,6,3,12,30
6020,Lettuce,7,3,12,30
6021,Lettuce,8,3,12,30
6022,Lettuce,9,3,12,30
6023,Lettuce,10,3,12,30
6024,Lettuce,11,3,12,30
6025,Lettuce,0,4,12,30
6026,Lettuce,1,4,12,30
6027,Lettuce,2,4,12,30
6028,Lettuce,3,4,12,30
6029,Lettuce,4,4,12,30
6030,Lettuce,5,4,12,30
6031,Lettuce,6,4,12,30
6032,Lettuce,7,4,12,30
6033,Lettuce,8,4,12,30
6034,Lettuce,9,4,12,30
6035,Lettuce,10,4,12,30
6036,Lettuce,11,4,12,30
6037,Lettuce,0,5,12,30
6038,Lettuce,1,5,12,30
6039,Lettuce,2,5,12,30
6040,Lettuce,3,5,12,30
6041,Lettuce,4,5,12,30
6042,Lettuce,5,5,12,30
6043,Lettuce,6,5,12,30
6044,Lettuce,7,5,12,30
6045,Lettuce,8,5,12,30
6046,Lettuce,9,5,12,30
6047,Lettuce,10,5,12,30
6048,Lettuce,11,5,12,30
6049,Lettuce,0,0,12,29
6050,Lettuce,1,0,12,29
6051,Lettuce,2,0,12,29
6052,Lettuce,3,0,12,29
6053,Lettuce,4,0,12,29
6054,Lettuce,5,0,12,29
6055,Lettuce,6,0,12,29
6056,Lettuce,7,0,12,29
6057,Lettuce,8,0,12,29
6058,Lettuce,9,0,12,29
6059,Lettuce,10,0,12,29
6060,Lettuce,11,0,12,29
6061,Lettuce,0,1,12,29
6062,Lettuce,1,1,12,29
6063,Lettuce,2,1,12,29
6064,Lettuce,3,1,12,29
6065,Lettuce,4,1,12,29
6066,Lettuce,5,1,12,29
6067,Lettuce,6,1,12,29
6068,Lettuce,7,1,12,29
6069,Lettuce,8,1,12,29
6070,Lettuce,9,1,12,29
6071,Lettuce,10,1,12,29
6072,Lettuce,11,1,12,29
6073,Lettuce,0,2,12,29
6074,Lettuce,1,2,12,29
6075,Lettuce,2,2,12,29
6076,Lettuce,3,2,12,29
6077,Lettuce,4,2,12,29
6078,Lettuce,5,2,12,29
6079,Lettuce,6,2,12,29
6080,Lettuce,7,2,12,29
6081,Lettuce,8,2,12,29
6082,Lettuce,9,2,12,29
6083,Lettuce,10,2,12,29
6084,Lettuce,11,2,12,29
6085,Lettuce,0,3,12,29
6086,Lettuce,1,3,12,29
6087,Lettuce,2,3,12,29
6088,Lettuce,3,3,12,29
6089,Lettuce,4,3,12,29
6090,Lettuce,5,3,12,29
6091,Lettuce,6,3,12,29
6092,Lettuce,7,3,12,29
6093,Lettuce,8,3,12,29
6094,Lettuce,9,3,12,29
6095,Lettuce,10,3,12,29
6096,Lettuce,11,3,12,29
6097,Lettuce,0,4,12,29
6098,Lettuce,1,4,12,29
6099,Lettuce,2,4,12,29
6100,Lettuce,3,4,12,29
6101,Lettuce,4,4,12,29
6102,Lettuce,5,4,12,29
6103,Lettuce,6,4,12,29
6104,Lettuce,7,4,12,29
6105,Lettuce,8,4,12,29
6106,Lettuce,9,4,12,29
6107,Lettuce,10,4,12,29
6108,Lettuce,11,4,12,29
6109,Lettuce,0,5,12,29
6110,Lettuce,1,5,12,29
6111,Lettuce,2,5,12,29
6112,Lettuce,3,5,12,29
6113,Lettuce,4,5,12,29
6114,Lettuce,5,5,12,29
6115,Lettuce,6,5,12,29
6116,Lettuce,7,5,12,29
6117,Lettuce,8,5,12,29
6118,Lettuce,9,5,12,29
6119,Lettuce,10,5,12,29
6120,Lettuce,11,5,12,29
6121,Lettuce,0,0,12,28
6122,Lettuce,1,0,12,28
6123,Lettuce,2,0,12,28
6124,Lettuce,3,0,12,28
6125,Lettuce,4,0,12,28
6126,Lettuce,5,0,12,28
6127,Lettuce,6,0,12,28
6128,Lettuce,7,0,12,28
6129,Lettuce,8,0,12,28
6130,Lettuce,9,0,12,28
6131,Lettuce,10,0,12,28
6132,Lettuce,11,0,12,28
6133,Lettuce,0,1,12,28
6134,Lettuce,1,1,12,28
6135,Lettuce,2,1,12,28
6136,Lettuce,3,1,12,28
6137,Lettuce,4,1,12,28
6138,Lettuce,5,1,12,28
6139,Lettuce,6,1,12,28
6140,Lettuce,7,1,12,28
6141,Lettuce,8,1,12,28
6142,Lettuce,9,1,12,28
6143,Lettuce,10,1,12,28
6144,Lettuce,11,1,12,28
6145,Lettuce,0,2,12,28
6146,Lettuce,1,2,12,28
6147,Lettuce,2,2,12,28
6148,Lettuce,3,2,12,28
6149,Lettuce,4,2,12,28
6150,Lettuce,5,2,12,28
6151,Lettuce,6,2,12,28
6152,Lettuce,7,2,12,28
6153,Lettuce,8,2,12,28
6154,Lettuce,9,2,12,28
6155,Lettuce,10,2,12,28
6156,Lettuce,11,2,12,28
6157,Lettuce,0,3,12,28
6158,Lettuce,1,3,12,28
6159,Lettuce,2,3,12,28
6160,Lettuce,3,3,12,28
6161,Lettuce,4,3,12,28
6162,Lettuce,5,3,12,28
6163,Lettuce,6,3,12,28
6164,Lettuce,7,3,12,28
6165,Lettuce,8,3,12,28
6166,Lettuce,9,3,12,28
6167,Lettuce,10,3,12,28
6168,Lettuce,11,3,12,28
6169,Lettuce,0,4,12,28
6170,Lettuce,1,4,12,28
6171,Lettuce,2,4,12,28
6172,Lettuce,3,4,12,28
6173,Lettuce,4,4,12,28
6174,Lettuce,5,4,12,28
6175,Lettuce,6,4,12,28
6176,Lettuce,7,4,12,28
6177,Lettuce,8,4,12,28
6178,Lettuce,9,4,12,28
6179,Lettuce,10,4,12,28
6180,Lettuce,11,4,12,28
6181,Lettuce,0,5,12,28
6182,Lettuce,1,5,12,28
6183,Lettuce,2,5,12,28
6184,Lettuce,3,5,12,28
6185,Lettuce,4,5,12,28
6186,Lettuce,5,5,12,28
6187,Lettuce,6,5,12,28
6188,Lettuce,7,5,12,28
6189,Lettuce,8,5,12,28
6190,Lettuce,9,5,12,28
6191,Lettuce,10,5,12,28
6192,Lettuce,11,5,12,28
6193,Lettuce,0,0,12,27
6194,Lettuce,1,0,12,27
6195,Lettuce,2,0,12,27
6196,Lettuce,3,0,12,27
6197,Lettuce,4,0,12,27
6198,Lettuce,5,0,12,27
6199,Lettuce,6,0,12,27
6200,Lettuce,7,0,12,27
6201,Lettuce,8,0,12,27
6202,Lettuce,9,0,12,27
6203,Lettuce,10,0,12,27
6204,Lettuce,11,0,12,27
6205,Lettuce,0,1,12,27
6206,Lettuce,1,1,12,27
6207,Lettuce,2,1,12,27
6208,Lettuce,3,1,12,27
6209,Lettuce,4,1,12,27
6210,Lettuce,5,1,12,27
6211,Lettuce,6,1,12,27
6212,Lettuce,7,1,12,27
6213,Lettuce,8,1,12,27
6214,Lettuce,9,1,12,27
6215,Lettuce,10,1,12,27
6216,Lettuce,11,1,12,27
6217,Lettuce,0,2,12,27
6218,Lettuce,1,2,12,27
6219,Lettuce,2,2,12,27
6220,Lettuce,3,2,12,27
6221,Lettuce,4,2,12,27
6222,Lettuce,5,2,12,27
6223,Lettuce,6,2,12,27
6224,Lettuce,7,2,12,27
6225,Lettuce,8,2,12,27
6226,Lettuce,9,2,12,27
6227,Lettuce,10,2,12,27
6228,Lettuce,11,2,12,27
6229,Lettuce,0,3,12,27
6230,Lettuce,1,3,12,27
6231,Lettuce,2,3,12,27
6232,Lettuce,3,3,12,27
6233,Lettuce,4,3,12,27
6234,Lettuce,5,3,12,27
6235,Lettuce,6,3,12,27
6236,Lettuce,7,3,12,27
6237,Lettuce,8,3,12,27
6238,Lettuce,9,3,12,27
6239,Lettuce,10,3,12,27
6240,Lettuce,11,3,12,27
6241,Lettuce,0,4,12,27
6242,Lettuce,1,4,12,27
6243,Lettuce,2,4,12,27
6244,Lettuce,3,4,12,27
6245,Lettuce,4,4,12,27
6246,Lettuce,5,4,12,27
6247,Lettuce,6,4,12,27
6248,Lettuce,7,4,12,27
6249,Lettuce,8,4,12,27
6250,Lettuce,9,4,12,27
6251,Lettuce,10,4,12,27
6252,Lettuce,11,4,12,27
6253,Lettuce,0,5,12,27
6254,Lettuce,1,5,12,27
6255,Lettuce,2,5,12,27
6256,Lettuce,3,5,12,27
6257,Lettuce,4,5,12,27
6258,Lettuce,5,5,12,27
6259,Lettuce,6,5,12,27
6260,Lettuce,7,5,12,27
6261,Lettuce,8,5,12,27
6262,Lettuce,9,5,12,27
6263,Lettuce,10,5,12,27
6264,Lettuce,11,5,12,27
6265,Lettuce,0,0,12,26
6266,Lettuce,1,0,12,26
6267,Lettuce,2,0,12,26
6268,Lettuce,3,0,12,26
6269,Lettuce,4,0,12,26
6270,Lettuce,5,0,12,26
6271,Lettuce,6,0,12,26
6272,Lettuce,7,0,12,26
6273,Lettuce,8,0,12,26
6274,Lettuce,9,0,12,26
6275,Lettuce,10,0,12,26
6276,Lettuce,11,0,12,26
6277,Lettuce,0,1,12,26
6278,Lettuce,1,1,12,26
6279,Lettuce,2,1,12,26
6280,Lettuce,3,1,12,26
6281,Lettuce,4,1,12,26
6282,Lettuce,5,1,12,26
6283,Lettuce,6,1,12,26
6284,Lettuce,7,1,12,26
6285,Lettuce,8,1,12,26
6286,Lettuce,9,1,12,26
6287,Lettuce,10,1,12,26
6288,Lettuce,11,1,12,26
6289,Lettuce,0,2,12,26
6290,Lettuce,1,2,12,26
6291,Lettuce,2,2,12,26
6292,Lettuce,3,2,12,26
6293,Lettuce,4,2,12,26
6294,Lettuce,5,2,12,26
6295,Lettuce,6,2,12,26
6296,Lettuce,7,2,12,26
6297,Lettuce,8,2,12,26
6298,Lettuce,9,2,12,26
6299,Lettuce,10,2,12,26
6300,Lettuce,11,2,12,26
6301,Lettuce,0,3,12,26
6302,Lettuce,1,3,12,26
6303,Lettuce,2,3,12,26
6304,Lettuce,3,3,12,26
6305,Lettuce,4,3,12,26
6306,Lettuce,5,3,12,26
6307,Lettuce,6,3,12,26
6308,Lettuce,7,3,12,26
6309,Lettuce,8,3,12,26
6310,Lettuce,9,3,12,26
6311,Lettuce,10,3,12,26
6312,Lettuce,11,3,12,26
6313,Lettuce,0,4,12,26
6314,Lettuce,1,4,12,26
6315,Lettuce,2,4,12,26
6316,Lettuce,3,4,12,26
6317,Lettuce,4,4,12,26
6318,Lettuce,5,4,12,26
6319,Lettuce,6,4,12,26
6320,Lettuce,7,4,12,26
6321,Lettuce,8,4,12,26
6322,Lettuce,9,4,12,26
6323,Lettuce,10,4,12,26
6324,Lettuce,11,4,12,26
6325,Lettuce,0,5,12,26
6326,Lettuce,1,5,12,26
6327,Lettuce,2,5,12,26
6328,Lettuce,3,5,12,26
6329,Lettuce,4,5,12,26
6330,Lettuce,5,5,12,26
6331,Lettuce,6,5,12,26
6332,Lettuce,7,5,12,26
6333,Lettuce,8,5,12,26
6334,Lettuce,9,5,12,26
6335,Lettuce,10,5,12,26
6336,Lettuce,11,5,12,26
6337,Lettuce,0,0,12,25
6338,Lettuce,1,0,12,25
6339,Lettuce,2,0,12,25
6340,Lettuce,3,0,12,25
6341,Lettuce,4,0,12,25
6342,Lettuce,5,0,12,25
6343,Lettuce,6,0,12,25
6344,Lettuce,7,0,12,25
6345,Lettuce,8,0,12,25
6346,Lettuce,9,0,12,25
6347,Lettuce,10,0,12,25
6348,Lettuce,11,0,12,25
6349,Lettuce,0,1,12,25
6350,Lettuce,1,1,12,25
6351,Lettuce,2,1,12,25
6352,Lettuce,3,1,12,25
6353,Lettuce,4,1,12,25
6354,Lettuce,5,1,12,25
6355,Lettuce,6,1,12,25
6356,Lettuce,7,1,12,25
6357,Lettuce,8,1,12,25
6358,Lettuce,9,1,12,25
6359,Lettuce,10,1,12,25
6360,Lettuce,11,1,12,25
6361,Lettuce,0,2,12,25
6362,Lettuce,1,2,12,25
6363,Lettuce,2,2,12,25
6364,Lettuce,3,2,12,25
6365,Lettuce,4,2,12,25
6366,Lettuce,5,2,12,25
6367,Lettuce,6,2,12,25
6368,Lettuce,7,2,12,25
6369,Lettuce,8,2,12,25
6370,Lettuce,9,2,12,25
6371,Lettuce,10,2,12,25
6372,Lettuce,11,2,12,25
6373,Lettuce,0,3,12,25
6374,Lettuce,1,3,12,25
6375,Lettuce,2,3,12,25
6376,Lettuce,3,3,12,25
6377,Lettuce,4,3,12,25
6378,Lettuce,5,3,12,25
6379,Lettuce,6,3,12,25
6380,Lettuce,7,3,12,25
6381,Lettuce,8,3,12,25
6382,Lettuce,9,3,12,25
6383,Lettuce,10,3,12,25
6384,Lettuce,11,3,12,25
6385,Lettuce,0,4,12,25
6386,Lettuce,1,4,12,25
6387,Lettuce,2,4,12,25
6388,Lettuce,3,4,12,25
6389,Lettuce,4,4,12,25
6390,Lettuce,5,4,12,25
6391,Lettuce,6,4,12,25
6392,Lettuce,7,4,12,25
6393,Lettuce,8,4,12,25
6394,Lettuce,9,4,12,25
6395,Lettuce,10,4,12,25
6396,Lettuce,11,4,12,25
6397,Lettuce,0,5,12,25
6398,Lettuce,1,5,12,25
6399,Lettuce,2,5,12,25
6400,Lettuce,3,5,12,25
6401,Lettuce,4,5,12,25
6402,Lettuce,5,5,12,25
6403,Lettuce,6,5,12,25
6404,Lettuce,7,5,12,25
6405,Lettuce,8,5,12,25
6406,Lettuce,9,5,12,25
6407,Lettuce,10,5,12,25
6408,Lettuce,11,5,12,25
6409,Lettuce,0,0,12,24
6410,Lettuce,1,0,12,24
6411,Lettuce,2,0,12,24
6412,Lettuce,3,0,12,24
6413,Lettuce,4,0,12,24
6414,Lettuce,5,0,12,24
6415,Lettuce,6,0,12,24
6416,Lettuce,7,0,12,24
6417,Lettuce,8,0,12,24
6418,Lettuce,9,0,12,24
6419,Lettuce,10,0,12,24
6420,Lettuce,11,0,12,24
6421,Lettuce,0,1,12,24
6422,Lettuce,1,1,12,24
6423,Lettuce,2,1,12,24
6424,Lettuce,3,1,12,24
6425,Lettuce,4,1,12,24
6426,Lettuce,5,1,12,24
6427,Lettuce,6,1,12,24
6428,Lettuce,7,1,12,24
6429,Lettuce,8,1,12,24
6430,Lettuce,9,1,12,24
6431,Lettuce,10,1,12,24
6432,Lettuce,11,1,12,24
6433,Lettuce,0,2,12,24
6434,Lettuce,1,2,12,24
6435,Lettuce,2,2,12,24
6436,Lettuce,3,2,12,24
6437,Lettuce,4,2,12,24
6438,Lettuce,5,2,12,24
6439,Lettuce,6,2,12,24
6440,Lettuce,7,2,12,24
6441,Lettuce,8,2,12,24
6442,Lettuce,9,2,12,24
6443,Lettuce,10,2,12,24
6444,Lettuce,11,2,12,24
6445,Lettuce,0,3,12,24
6446,Lettuce,1,3,12,24
6447,Lettuce,2,3,12,24
6448,Lettuce,3,3,12,24
6449,Lettuce,4,3,12,24
6450,Lettuce,5,3,12,24
6451,Lettuce,6,3,12,24
6452,Lettuce,7,3,12,24
6453,Lettuce,8,3,12,24
6454,Lettuce,9,3,12,24
6455,Lettuce,10,3,12,24
6456,Lettuce,11,3,12,24
6457,Lettuce,0,4,12,24
6458,Lettuce,1,4,12,24
6459,Lettuce,2,4,12,24
6460,Lettuce,3,4,12,24
6461,Lettuce,4,4,12,24
6462,Lettuce,5,4,12,24
6463,Lettuce,6,4,12,24
6464,Lettuce,7,4,12,24
6465,Lettuce,8,4,12,24
6466,Lettuce,9,4,12,24
6467,Lettuce,10,4,12,24
6468,Lettuce,11,4,12,24
6469,Lettuce,0,5,12,24
6470,Lettuce,1,5,12,24
6471,Lettuce,2,5,12,24
6472,Lettuce,3,5,12,24
6473,Lettuce,4,5,12,24
6474,Lettuce,5,5,12,24
6475,Lettuce,6,5,12,24
6476,Lettuce,7,5,12,24
6477,Lettuce,8,5,12,24
6478,Lettuce,9,5,12,24
6479,Lettuce,10,5,12,24
6480,Lettuce,11,5,12,24
6481,Lettuce,0,0,12,23
6482,Lettuce,1,0,12,23
6483,Lettuce,2,0,12,23
6484,Lettuce,3,0,12,23
6485,Lettuce,4,0,12,23
6486,Lettuce,5,0,12,23
6487,Lettuce,6,0,12,23
6488,Lettuce,7,0,12,23
6489,Lettuce,8,0,12,23
6490,Lettuce,9,0,12,23
6491,Lettuce,10,0,12,23
6492,Lettuce,11,0,12,23
6493,Lettuce,0,1,12,23
6494,Lettuce,1,1,12,23
6495,Lettuce,2,1,12,23
6496,Lettuce,3,1,12,23
6497,Lettuce,4,1,12,23
6498,Lettuce,5,1,12,23
6499,Lettuce,6,1,12,23
6500,Lettuce,7,1,12,23
6501,Lettuce,8,1,12,23
6502,Lettuce,9,1,12,23
6503,Lettuce,10,1,12,23
6504,Lettuce,11,1,12,23
6505,Lettuce,0,2,12,23
6506,Lettuce,1,2,12,23
6507,Lettuce,2,2,12,23
6508,Lettuce,3,2,12,23
6509,Lettuce,4,2,12,23
6510,Lettuce,5,2,12,23
6511,Lettuce,6,2,12,23
6512,Lettuce,7,2,12,23
6513,Lettuce,8,2,12,23
6514,Lettuce,9,2,12,23
6515,Lettuce,10,2,12,23
6516,Lettuce,11,2,12,23
6517,Lettuce,0,3,12,23
6518,Lettuce,1,3,12,23
6519,Lettuce,2,3,12,23
6520,Lettuce,3,3,12,23
6521,Lettuce,4,3,12,23
6522,Lettuce,5,3,12,23
6523,Lettuce,6,3,12,23
6524,Lettuce,7,3,12,23
6525,Lettuce,8,3,12,23
6526,Lettuce,9,3,12,23
6527,Lettuce,10,3,12,23
6528,Lettuce,11,3,12,23
6529,Lettuce,0,4,12,23
6530,Lettuce,1,4,12,23
6531,Lettuce,2,4,12,23
6532,Lettuce,3,4,12,23
6533,Lettuce,4,4,12,23
6534,Lettuce,5,4,12,23
6535,Lettuce,6,4,12,23
6536,Lettuce,7,4,12,23
6537,Lettuce,8,4,12,23
6538,Lettuce,9,4,12,23
6539,Lettuce,10,4,12,23
6540,Lettuce,11,4,12,23
6541,Lettuce,0,5,12,23
6542,Lettuce,1,5,12,23
6543,Lettuce,2,5,12,23
6544,Lettuce,3,5,12,23
6545,Lettuce,4,5,12,23
6546,Lettuce,5,5,12,23
6547,Lettuce,6,5,12,23
6548,Lettuce,7,5,12,23
6549,Lettuce,8,5,12,23
6550,Lettuce,9,5,12,23
6551,Lettuce,10,5,12,23
6552,Lettuce,11,5,12,23
6553,Lettuce,0,0,12,22
6554,Lettuce,1,0,12,22
6555,Lettuce,2,0,12,22
6556,Lettuce,3,0,12,22
6557,Lettuce,4,0,12,22
6558,Lettuce,5,0,12,22
6559,Lettuce,6,0,12,22
6560,Lettuce,7,0,12,22
6561,Lettuce,8,0,12,22
6562,Lettuce,9,0,12,22
6563,Lettuce,10,0,12,22
6564,Lettuce,11,0,12,22
6565,Lettuce,0,1,12,22
6566,Lettuce,1,1,12,22
6567,Lettuce,2,1,12,22
6568,Lettuce,3,1,12,22
6569,Lettuce,4,1,12,22
6570,Lettuce,5,1,12,22
6571,Lettuce,6,1,12,22
6572,Lettuce,7,1,12,22
6573,Lettuce,8,1,12,22
6574,Lettuce,9,1,12,22
6575,Lettuce,10,1,12,22
6576,Lettuce,11,1,12,22
6577,Lettuce,0,2,12,22
6578,Lettuce,1,2,12,22
6579,Lettuce,2,2,12,22
6580,Lettuce,3,2,12,22
6581,Lettuce,4,2,12,22
6582,Lettuce,5,2,12,22
6583,Lettuce,6,2,12,22
6584,Lettuce,7,2,12,22
6585,Lettuce,8,2,12,22
6586,Lettuce,9,2,12,22
6587,Lettuce,10,2,12,22
6588,Lettuce,11,2,12,22
6589,Lettuce,0,3,12,22
6590,Lettuce,1,3,12,22
6591,Lettuce,2,3,12,22
6592,Lettuce,3,3,12,22
6593,Lettuce,4,3,12,22
6594,Lettuce,5,3,12,22
6595,Lettuce,6,3,12,22
6596,Lettuce,7,3,12,22
6597,Lettuce,8,3,12,22
6598,Lettuce,9,3,12,22
6599,Lettuce,10,3,12,22
6600,Lettuce,11,3,12,22
6601,Lettuce,0,4,12,22
6602,Lettuce,1,4,12,22
6603,Lettuce,2,4,12,22
6604,Lettuce,3,4,12,22
6605,Lettuce,4,4,12,22
6606,Lettuce,5,4,12,22
6607,Lettuce,6,4,12,22
6608,Lettuce,7,4,12,22
6609,Lettuce,8,4,12,22
6610,Lettuce,9,4,12,22
6611,Lettuce,10,4,12,22
6612,Lettuce,11,4,12,22
6613,Lettuce,0,5,12,22
6614,Lettuce,1,5,12,22
6615,Lettuce,2,5,12,22
6616,Lettuce,3,5,12,22
6617,Lettuce,4,5,12,22
6618,Lettuce,5,5,12,22
6619,Lettuce,6,5,12,22
6620,Lettuce,7,5,12,22
6621,Lettuce,8,5,12,22
6622,Lettuce,9,5,12,22
6623,Lettuce,10,5,12,22
6624,Lettuce,11,5,12,22
6625,Lettuce,0,0,12,21
6626,Lettuce,1,0,12,21
6627,Lettuce,2,0,12,21
6628,Lettuce,3,0,12,21
6629,Lettuce,4,0,12,21
6630,Lettuce,5,0,12,21
6631,Lettuce,6,0,12,21
6632,Lettuce,7,0,12,21
6633,Lettuce,8,0,12,21
6634,Lettuce,9,0,12,21
6635,Lettuce,10,0,12,21
6636,Lettuce,11,0,12,21
6637,Lettuce,0,1,12,21
6638,Lettuce,1,1,12,21
6639,Lettuce,2,1,12,21
6640,Lettuce,3,1,12,21
6641,Lettuce,4,1,12,21
6642,Lettuce,5,1,12,21
6643,Lettuce,6,1,12,21
6644,Lettuce,7,1,12,21
6645,Lettuce,8,1,12,21
6646,Lettuce,9,1,12,21
6647,Lettuce,10,1,12,21
6648,Lettuce,11,1,12,21
6649,Lettuce,0,2,12,21
6650,Lettuce,1,2,12,21
6651,Lettuce,2,2,12,21
6652,Lettuce,3,2,12,21
6653,Lettuce,4,2,12,21
6654,Lettuce,5,2,12,21
6655,Lettuce,6,2,12,21
6656,Lettuce,7,2,12,21
6657,Lettuce,8,2,12,21
6658,Lettuce,9,2,12,21
6659,Lettuce,10,2,12,21
6660,Lettuce,11,2,12,21
6661,Lettuce,0,3,12,21
6662,Lettuce,1,3,12,21
6663,Lettuce,2,3,12,21
6664,Lettuce,3,3,12,21
6665,Lettuce,4,3,12,21
6666,Lettuce,5,3,12,21
6667,Lettuce,6,3,12,21
6668,Lettuce,7,3,12,21
6669,Lettuce,8,3,12,21
6670,Lettuce,9,3,12,21
6671,Lettuce,10,3,12,21
6672,Lettuce,11,3,12,21
6673,Lettuce,0,4,12,21
6674,Lettuce,1,4,12,21
6675,Lettuce,2,4,12,21
6676,Lettuce,3,4,12,21
6677,Lettuce,4,4,12,21
6678,Lettuce,5,4,12,21
6679,Lettuce,6,4,12,21
6680,Lettuce,7,4,12,21
6681,Lettuce,8,4,12,21
6682,Lettuce,9,4,12,21
6683,Lettuce,10,4,12,21
6684,Lettuce,11,4,12,21
6685,Lettuce,0,5,12,21
6686,Lettuce,1,5,12,21
6687,Lettuce,2,5,12,21
6688,Lettuce,3,5,12,21
6689,Lettuce,4,5,12,21
6690,Lettuce,5,5,12,21
6691,Lettuce,6,5,12,21
6692,Lettuce,7,5,12,21
6693,Lettuce,8,5,12,21
6694,Lettuce,9,5,12,21
6695,Lettuce,10,5,12,21
6696,Lettuce,11,5,12,21
6697,Lettuce,0,0,12,20
6698,Lettuce,1,0,12,20
6699,Lettuce,2,0,12,20
6700,Lettuce,3,0,12,20
6701,Lettuce,4,0,12,20
6702,Lettuce,5,0,12,20
6703,Lettuce,6,0,12,20
6704,Lettuce,7,0,12,20
6705,Lettuce,8,0,12,20
6706,Lettuce,9,0,12,20
6707,Lettuce,10,0,12,20
6708,Lettuce,11,0,12,20
6709,Lettuce,0,1,12,20
6710,Lettuce,1,1,12,20
6711,Lettuce,2,1,12,20
6712,Lettuce,3,1,12,20
6713,Lettuce,4,1,12,20
6714,Lettuce,5,1,12,20
6715,Lettuce,6,1,12,20
6716,Lettuce,7,1,12,20
6717,Lettuce,8,1,12,20
6718,Lettuce,9,1,12,20
6719,Lettuce,10,1,12,20
6720,Lettuce,11,1,12,20
6721,Lettuce,0,2,12,20
6722,Lettuce,1,2,12,20
6723,Lettuce,2,2,12,20
6724,Lettuce,3,2,12,20
6725,Lettuce,4,2,12,20
6726,Lettuce,5,2,12,20
6727,Lettuce,6,2,12,20
6728,Lettuce,7,2,12,20
6729,Lettuce,8,2,12,20
6730,Lettuce,9,2,12,20
6731,Lettuce,10,2,12,20
6732,Lettuce,11,2,12,20
6733,Lettuce,0,3,12,20
6734,Lettuce,1,3,12,20
6735,Lettuce,2,3,12,20
6736,Lettuce,3,3,12,20
6737,Lettuce,4,3,12,20
6738,Lettuce,5,3,12,20
6739,Lettuce,6,3,12,20
6740,Lettuce,7,3,12,20
6741,Lettuce,8,3,12,20
6742,Lettuce,9,3,12,20
6743,Lettuce,10,3,12,20
6744,Lettuce,11,3,12,20
6745,Lettuce,0,4,12,20
6746,Lettuce,1,4,12,20
6747,Lettuce,2,4,12,20
6748,Lettuce,3,4,12,20
6749,Lettuce,4,4,12,20
6750,Lettuce,5,4,12,20
6751,Lettuce,6,4,12,20
6752,Lettuce,7,4,12,20
6753,Lettuce,8,4,12,20
6754,Lettuce,9,4,12,20
6755,Lettuce,10,4,12,20
6756,Lettuce,11,4,12,20
6757,Lettuce,0,5,12,20
6758,Lettuce,1,5,12,20
6759,Lettuce,2,5,12,20
6760,Lettuce,3,5,12,20
6761,Lettuce,4,5,12,20
6762,Lettuce,5,5,12,20
6763,Lettuce,6,5,12,20
6764,Lettuce,7,5,12,20
6765,Lettuce,8,5,12,20
6766,Lettuce,9,5,12,20
6767,Lettuce,10,5,12,20
6768,Lettuce,11,5,12,20
6769,Lettuce,0,0,12,19
6770,Lettuce,1,0,12,19
6771,Lettuce,2,0,12,19
6772,Lettuce,3,0,12,19
6773,Lettuce,4,0,12,19
6774,Lettuce,5,0,12,19
6775,Lettuce,6,0,12,19
6776,Lettuce,7,0,12,19
6777,Lettuce,8,0,12,19
6778,Lettuce,9,0,12,19
6779,Lettuce,10,0,12,19
6780,Lettuce,11,0,12,19
6781,Lettuce,0,1,12,19
6782,Lettuce,1,1,12,19
6783,Lettuce,2,1,12,19
6784,Lettuce,3,1,12,19
6785,Lettuce,4,1,12,19
6786,Lettuce,5,1,12,19
6787,Lettuce,6,1,12,19
6788,Lettuce,7,1,12,19
6789,Lettuce,8,1,12,19
6790,Lettuce,9,1,12,19
6791,Lettuce,10,1,12,19
6792,Lettuce,11,1,12,19
6793,Lettuce,0,2,12,19
6794,Lettuce,1,2,12,19
6795,Lettuce,2,2,12,19
6796,Lettuce,3,2,12,19
6797,Lettuce,4,2,12,19
6798,Lettuce,5,2,12,19
6799,Lettuce,6,2,12,19
6800,Lettuce,7,2,12,19
6801,Lettuce,8,2,12,19
6802,Lettuce,9,2,12,19
6803,Lettuce,10,2,12,19
6804,Lettuce,11,2,12,19
6805,Lettuce,0,3,12,19
6806,Lettuce,1,3,12,19
6807,Lettuce,2,3,12,19
6808,Lettuce,3,3,12,19
6809,Lettuce,4,3,12,19
6810,Lettuce,5,3,12,19
6811,Lettuce,6,3,12,19
6812,Lettuce,7,3,12,19
6813,Lettuce,8,3,12,19
6814,Lettuce,9,3,12,19
6815,Lettuce,10,3,12,19
6816,Lettuce,11,3,12,19
6817,Lettuce,0,4,12,19
6818,Lettuce,1,4,12,19
6819,Lettuce,2,4,12,19
6820,Lettuce,3,4,12,19
6821,Lettuce,4,4,12,19
6822,Lettuce,5,4,12,19
6823,Lettuce,6,4,12,19
6824,Lettuce,7,4,12,19
6825,Lettuce,8,4,12,19
6826,Lettuce,9,4,12,19
6827,Lettuce,10,4,12,19
6828,Lettuce,11,4,12,19
6829,Lettuce,0,5,12,19
6830,Lettuce,1,5,12,19
6831,Lettuce,2,5,12,19
6832,Lettuce,3,5,12,19
